candidate_id,source_run_id,operation,execution_gas,standard_intrinsic,eip7623_floor,eip7623_total,eip7976_floor,eip7976_total,eip8311_floor,eip8311_total,tx_cap_margin,runtime_bytes,initcode_bytes,deployment_gas,artifact_path,artifact_sha256
F0,research-sp40-f0-field-benchmark,F0/op14/n64,121224,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op15/n16,3324262,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op15/n32,4095719,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op15/n64,5647059,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op16/n64,1356069,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op17/n2,59078,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op18/n1,5086,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op19/n1,4059,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op2/n1,9012,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op3/n1,8962,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op4/n1,14788,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op5/n1,11308,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op6/n1,13062,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op7/n1,13446,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op8/n1,23926,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F0,research-sp40-f0-field-benchmark,F0/op9/n1,23949,,,,,,,,,,,,research/runs/research-sp40-f0-field-benchmark.json,2365b88eeb5454d116ae12ddaebf7a2f140af5337f9d9d423d7f3cb34f67ce4e
F1,research-sp40-f1-field-benchmark,F1/op0/n1,9279,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op1/n1,9364,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op10/n1,2776082,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op11/n1,272430,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op12/n1,12380,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op13/n128,1238710,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op13/n256,2484621,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op13/n32,316414,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op13/n64,622689,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op14/n16,43365,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op14/n32,69876,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op14/n64,122945,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op15/n16,3550152,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op15/n32,4325073,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op15/n64,5883336,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op16/n64,1366348,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op17/n2,59921,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op18/n1,5159,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op19/n1,4129,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op2/n1,9326,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op3/n1,9275,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op4/n1,15102,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op5/n1,11620,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op6/n1,13376,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op7/n1,13759,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op8/n1,24240,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F1,research-sp40-f1-field-benchmark,F1/op9/n1,24261,,,,,,,,,,,,research/runs/research-sp40-f1-field-benchmark.json,de08583612af09694456018a41aca67f5b7a118c4349bcbcf14ae7f0f0a2ddac
F2,research-sp40-f2-field-benchmark,F2/op0/n1,10539,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op1/n1,10622,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op10/n1,5165942,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op11/n1,407508,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op12/n1,14165,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op13/n128,1477684,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op13/n256,2968320,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op13/n32,376506,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op13/n64,741967,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op14/n16,44978,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op14/n32,71842,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op14/n64,125616,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op15/n16,6314701,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op15/n32,7465631,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op15/n64,9779777,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op16/n64,1931188,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op17/n2,73713,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op18/n1,5233,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op19/n1,4200,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op2/n1,10584,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op3/n1,10535,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op4/n1,16360,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op5/n1,12880,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op6/n1,15434,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op7/n1,15910,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op8/n1,32981,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F2,research-sp40-f2-field-benchmark,F2/op9/n1,33004,,,,,,,,,,,,research/runs/research-sp40-f2-field-benchmark.json,b2b695e8d9231aea9d0f56c54d5a00322debf98499f47a695509f3193ba109a4
F3,research-sp40-f3-field-benchmark,F3/op0/n1,7926,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op1/n1,8010,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op10/n1,1237993,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op11/n1,109067,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op12/n1,9971,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op13/n128,848171,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op13/n256,1694334,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op13/n32,218628,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op13/n64,427992,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op14/n16,48918,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op14/n32,76132,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op14/n64,130607,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op15/n16,1559510,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op15/n32,1879835,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op15/n64,2523365,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op16/n64,645867,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op17/n2,53669,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op18/n1,5306,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op19/n1,4270,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op2/n1,7972,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op3/n1,7922,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op4/n1,19952,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op5/n1,10266,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op6/n1,10421,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op7/n1,10623,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op8/n1,13699,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F3,research-sp40-f3-field-benchmark,F3/op9/n1,13720,,,,,,,,,,,,research/runs/research-sp40-f3-field-benchmark.json,f3f3e6e447e110bb8e0f6495222f2b100e6b6471553e3466bb30f92d24d4f2db
F4,research-sp40-f4-field-benchmark,F4/op0/n1,10219,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op1/n1,10304,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op10/n1,1070166,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op11/n1,100985,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op12/n1,13319,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op13/n128,1307234,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op13/n256,2620729,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op13/n32,334249,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op13/n64,657421,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op14/n16,45361,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op14/n32,72928,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op14/n64,128109,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op15/n16,1382883,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op15/n32,1694440,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op15/n64,2320078,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op16/n64,777792,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op17/n2,52804,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op18/n1,5379,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op19/n1,4341,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op2/n1,10265,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op3/n1,10215,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op4/n1,16041,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op5/n1,12561,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op6/n1,14315,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op7/n1,14699,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op8/n1,15541,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F4,research-sp40-f4-field-benchmark,F4/op9/n1,15563,,,,,,,,,,,,research/runs/research-sp40-f4-field-benchmark.json,28851eddb469187d28236b5813570b5c4192a89521fd358a7f58ecd2b0d1c788
F5,research-sp40-f5-field-benchmark,F5/op0/n1,7299,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op1/n1,7382,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op10/n1,519645,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
F5,research-sp40-f5-field-benchmark,F5/op11/n1,32988,,,,,,,,,,,,research/runs/research-sp40-f5-field-benchmark.json,de6a486dfa903408aaf22422ad88016f619701b9c2110c1877b5cb4c17b9aa18
