regime,transaction,kind,component,gas,receipt_success,evidence
Osaka-component-gas-02,0xbbf8cda4a3fe211b217627057acb964b7e21a204a2cff4c330169c5cc88cf0ef,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3268538,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xbbf8cda4a3fe211b217627057acb964b7e21a204a2cff4c330169c5cc88cf0ef,total_not_additive,receipt_total,3268538,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5181dbf4c2f0bd6010cb9f2526a402ab01ba74c81fcbdbf6c61168f3abc9385a,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3113805,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5181dbf4c2f0bd6010cb9f2526a402ab01ba74c81fcbdbf6c61168f3abc9385a,total_not_additive,receipt_total,3113805,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xcc2aa6f02b5dba5a0dea14452f7280d98ecc0aacc6726ec3f237bc7d1e154e63,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250330,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xcc2aa6f02b5dba5a0dea14452f7280d98ecc0aacc6726ec3f237bc7d1e154e63,total_not_additive,receipt_total,5250330,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9b44cf1f54020e7d5fa983d8e58aeede433a1d6bcb4129ae852487be79feb740,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,2085050,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9b44cf1f54020e7d5fa983d8e58aeede433a1d6bcb4129ae852487be79feb740,total_not_additive,receipt_total,2085050,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x6f49aedf031b071cf698ad30b685f7930e7553b66e44793efdd223e1af305931,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250300,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x6f49aedf031b071cf698ad30b685f7930e7553b66e44793efdd223e1af305931,total_not_additive,receipt_total,5250300,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe9387998f7704b57586323fbbd2002e3fb0a4db93db9d524350d282e1ccb1a6c,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,2085020,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe9387998f7704b57586323fbbd2002e3fb0a4db93db9d524350d282e1ccb1a6c,total_not_additive,receipt_total,2085020,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x987d404a1cf68896be0f6062fb6e39918f4f6f9449b1ae7920f804b38b74858e,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3265772,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x987d404a1cf68896be0f6062fb6e39918f4f6f9449b1ae7920f804b38b74858e,total_not_additive,receipt_total,3265772,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x025bc8f10c329aba32ee37635632af1c764d4767fbc7a0bfb568c69ee72788e3,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3113017,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x025bc8f10c329aba32ee37635632af1c764d4767fbc7a0bfb568c69ee72788e3,total_not_additive,receipt_total,3113017,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2bed1039254bcb58e15f944a5a074d455030a5e125604deac840a7bb3ede3659,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5248980,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2bed1039254bcb58e15f944a5a074d455030a5e125604deac840a7bb3ede3659,total_not_additive,receipt_total,5248980,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x3efb5bf2c9cc768f3af644589e432197f4bba5f241c4e84b188850381b46970a,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,2452340,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x3efb5bf2c9cc768f3af644589e432197f4bba5f241c4e84b188850381b46970a,total_not_additive,receipt_total,2452340,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xbf87eb6ffda02d076290699d11388551b0581d2b3fcc465ac9c03ba26b8b6df7,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5248950,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xbf87eb6ffda02d076290699d11388551b0581d2b3fcc465ac9c03ba26b8b6df7,total_not_additive,receipt_total,5248950,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5a55856298c00ebd45b38d25df562344922d02950beaa56a4eef8441d41050af,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,2452310,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5a55856298c00ebd45b38d25df562344922d02950beaa56a4eef8441d41050af,total_not_additive,receipt_total,2452310,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xde9f2d27e84ab9347fd81c980808cf6fe6c1cc381d6f392952629730173ebbd6,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4888766,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xde9f2d27e84ab9347fd81c980808cf6fe6c1cc381d6f392952629730173ebbd6,total_not_additive,receipt_total,4888766,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x34bc31c8c87c5f0b31f71ef67f24e7995d285a8d19d42cce4c22ea4355461f40,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4658933,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x34bc31c8c87c5f0b31f71ef67f24e7995d285a8d19d42cce4c22ea4355461f40,total_not_additive,receipt_total,4658933,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x72f8d695b2240dedd639983a166b9cb427bd2e463a3758094fa60ba6421ed818,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249340,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x72f8d695b2240dedd639983a166b9cb427bd2e463a3758094fa60ba6421ed818,total_not_additive,receipt_total,5249340,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5c3390dfb45798047e6501f4f3e9d9cda46ade79c6f72ab648780b16db37c590,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4892440,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x5c3390dfb45798047e6501f4f3e9d9cda46ade79c6f72ab648780b16db37c590,total_not_additive,receipt_total,4892440,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xa95e53d582a3cd99406e6bf9ad093d160affe57b8fc441c43c872913b070f325,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249310,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xa95e53d582a3cd99406e6bf9ad093d160affe57b8fc441c43c872913b070f325,total_not_additive,receipt_total,5249310,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x861a6a506f1785b8dd63251b449ea0e955fc9d9a92fba4703e8905244bb316e3,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4892410,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x861a6a506f1785b8dd63251b449ea0e955fc9d9a92fba4703e8905244bb316e3,total_not_additive,receipt_total,4892410,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2fb8705144260c216b808c03498ba6d402d7336075a5dfcc7e18d445c0ee8016,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4888622,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2fb8705144260c216b808c03498ba6d402d7336075a5dfcc7e18d445c0ee8016,total_not_additive,receipt_total,4888622,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xfe41ebd8687706d0f2f00296b20c215e7f5cb1f01b74cbeec725c66a9215b864,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4658221,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xfe41ebd8687706d0f2f00296b20c215e7f5cb1f01b74cbeec725c66a9215b864,total_not_additive,receipt_total,4658221,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xc3028d0527a1c363ea24f04aaa1668992cc1bc5ed7eee2873cf6f903e97713b6,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249400,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xc3028d0527a1c363ea24f04aaa1668992cc1bc5ed7eee2873cf6f903e97713b6,total_not_additive,receipt_total,5249400,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb76e8c1645d36c7d50a3a5dc45c3b274054055ff89e3e2b77e9c6ef35bc6c3be,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4907110,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb76e8c1645d36c7d50a3a5dc45c3b274054055ff89e3e2b77e9c6ef35bc6c3be,total_not_additive,receipt_total,4907110,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xae9220697461c33e6a2e972224c3f45081a041ceac9403e96699e570545c53bf,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249370,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xae9220697461c33e6a2e972224c3f45081a041ceac9403e96699e570545c53bf,total_not_additive,receipt_total,5249370,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd4088e5b2f74a806d1fafab70cacf1b788cae9e71e16249a7e26679762c61e6a,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4907080,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd4088e5b2f74a806d1fafab70cacf1b788cae9e71e16249a7e26679762c61e6a,total_not_additive,receipt_total,4907080,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x6c0ac7a3bd7939eec32c0d973faa0cff57d7e45a0055d6cf21614783e3170216,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4890140,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x6c0ac7a3bd7939eec32c0d973faa0cff57d7e45a0055d6cf21614783e3170216,total_not_additive,receipt_total,4890140,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x77c62f7341b0dfe0e6cb2e1ec96ea75f25c9a36389c13b20bcf281bf2e802d55,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4660157,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x77c62f7341b0dfe0e6cb2e1ec96ea75f25c9a36389c13b20bcf281bf2e802d55,total_not_additive,receipt_total,4660157,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x0a753563c2a30737d47f6ffa43d3565cb29e674817e546c58f82bf482fb85028,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249520,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x0a753563c2a30737d47f6ffa43d3565cb29e674817e546c58f82bf482fb85028,total_not_additive,receipt_total,5249520,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2d8be574d6111cbe498d0bde11889adb29a6cdf2302ff40eeca4dea47cb4c5e2,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250180,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2d8be574d6111cbe498d0bde11889adb29a6cdf2302ff40eeca4dea47cb4c5e2,total_not_additive,receipt_total,5250180,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2d67bae780be4ce3910ebab1e501012a5de99ce46089cfbe8bf927795c61e7ff,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,1038180,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x2d67bae780be4ce3910ebab1e501012a5de99ce46089cfbe8bf927795c61e7ff,total_not_additive,receipt_total,1038180,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4ca44a095c33152b843efaf17a2f38f623e0bfd0be164096ece143171172d2e3,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249490,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4ca44a095c33152b843efaf17a2f38f623e0bfd0be164096ece143171172d2e3,total_not_additive,receipt_total,5249490,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7abe39e83f0da88b216d779ca94ba595cbeb8b12be00853e10744062b425010c,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250150,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7abe39e83f0da88b216d779ca94ba595cbeb8b12be00853e10744062b425010c,total_not_additive,receipt_total,5250150,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x42bd44ec13dc451d1b5e395fdf850930bae7b0aee6a1b2b4fd7719c872159924,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,1038150,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x42bd44ec13dc451d1b5e395fdf850930bae7b0aee6a1b2b4fd7719c872159924,total_not_additive,receipt_total,1038150,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x3e0be95addcad83b2228e982205db51d51e0920f9dbecc9c0bdf33170ea718f0,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4888451,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x3e0be95addcad83b2228e982205db51d51e0920f9dbecc9c0bdf33170ea718f0,total_not_additive,receipt_total,4888451,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x85aaf36ec474d3fe545c2b235ca18add2f7c595e814fb56ee1da4c9d7d8c7dbc,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4659717,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x85aaf36ec474d3fe545c2b235ca18add2f7c595e814fb56ee1da4c9d7d8c7dbc,total_not_additive,receipt_total,4659717,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xac072c209a5402964e2bd8dd5e0315fe6af2778c96698b534f162857f96f1964,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249940,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xac072c209a5402964e2bd8dd5e0315fe6af2778c96698b534f162857f96f1964,total_not_additive,receipt_total,5249940,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x180ca55a2d18f1bf1843969f02afb955225474313599731b544ce551678c1ef0,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x180ca55a2d18f1bf1843969f02afb955225474313599731b544ce551678c1ef0,total_not_additive,receipt_total,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe6c4453d0189bc9576d7dc735de7e312165bcb9dc5044e224ea2655983922016,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,1727610,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe6c4453d0189bc9576d7dc735de7e312165bcb9dc5044e224ea2655983922016,total_not_additive,receipt_total,1727610,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x165d94bed5d1b260c522a33a86f938e2149f6dfe4fd989226ae596402e8b01f0,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249910,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x165d94bed5d1b260c522a33a86f938e2149f6dfe4fd989226ae596402e8b01f0,total_not_additive,receipt_total,5249910,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x90bd435e0d265762f772c4083dcae093e5a9934ddcf30053b46d47a317a3ced4,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249850,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x90bd435e0d265762f772c4083dcae093e5a9934ddcf30053b46d47a317a3ced4,total_not_additive,receipt_total,5249850,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x37a7ae8e9fe0eb0204471249f0f8628064013ec0056bc5026d4c640638063247,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,1727580,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x37a7ae8e9fe0eb0204471249f0f8628064013ec0056bc5026d4c640638063247,total_not_additive,receipt_total,1727580,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4cdc12a9c2c03d30ef139b7f688f688fbeb88a28e40d3f51649f741a20192bdb,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3267023,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4cdc12a9c2c03d30ef139b7f688f688fbeb88a28e40d3f51649f741a20192bdb,total_not_additive,receipt_total,3267023,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xc4e5d086049aeb5a360f8b00466763f3cfd76f988987e0324c8f157ca577183f,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3113697,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xc4e5d086049aeb5a360f8b00466763f3cfd76f988987e0324c8f157ca577183f,total_not_additive,receipt_total,3113697,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9ac5193d87390b6760d45955f0fe40d16e143094bdc6f5c0754581695c3b864d,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9ac5193d87390b6760d45955f0fe40d16e143094bdc6f5c0754581695c3b864d,total_not_additive,receipt_total,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9ef259825c4dc115d6141cf4e9b2b0f1caa929d5bf3d101ddf5c02efefb48f51,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249910,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9ef259825c4dc115d6141cf4e9b2b0f1caa929d5bf3d101ddf5c02efefb48f51,total_not_additive,receipt_total,5249910,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb986874bbb75e0f4a1275e225ecf198f24210154beca0ff604eedf7b2a8f15b1,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,649810,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb986874bbb75e0f4a1275e225ecf198f24210154beca0ff604eedf7b2a8f15b1,total_not_additive,receipt_total,649810,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x8cc86a81f80434f1fed52ecf6d7211b9c3b5a64c1633ed054d539ed98135b686,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249850,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x8cc86a81f80434f1fed52ecf6d7211b9c3b5a64c1633ed054d539ed98135b686,total_not_additive,receipt_total,5249850,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xad8d95251d223c94ab7c2409fd1ef9d78dde6c0ce4c979b1de1088aa9e8494df,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xad8d95251d223c94ab7c2409fd1ef9d78dde6c0ce4c979b1de1088aa9e8494df,total_not_additive,receipt_total,5249880,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x59c5a407d2d2f190cdd951ffc3577c24326c01ae5eb21884348f0bd975f8d767,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,649780,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x59c5a407d2d2f190cdd951ffc3577c24326c01ae5eb21884348f0bd975f8d767,total_not_additive,receipt_total,649780,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x0591773c599ba4963feb4634e47f6b3ce2a5dffdc134182335ba25cf1ef1ce9f,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3264752,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x0591773c599ba4963feb4634e47f6b3ce2a5dffdc134182335ba25cf1ef1ce9f,total_not_additive,receipt_total,3264752,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7fe48e32da4ddf44021208608fd2e7c2733ab7e023aed2e87253710b429923ef,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,3112637,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7fe48e32da4ddf44021208608fd2e7c2733ab7e023aed2e87253710b429923ef,total_not_additive,receipt_total,3112637,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xa839cbec6679b73e5364b0a566548b72dd478880c37e06ee2353b27aaffe0a1f,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249820,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xa839cbec6679b73e5364b0a566548b72dd478880c37e06ee2353b27aaffe0a1f,total_not_additive,receipt_total,5249820,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd6993dd42c815753dd53b1d9a63d0b654a933b5ddfc115a5dc223a6c043df28e,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249130,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd6993dd42c815753dd53b1d9a63d0b654a933b5ddfc115a5dc223a6c043df28e,total_not_additive,receipt_total,5249130,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9c4a7bcd9e4b0af7ae92a319b6c84182882752f7cce949f5149e08e2a38579cd,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,895330,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x9c4a7bcd9e4b0af7ae92a319b6c84182882752f7cce949f5149e08e2a38579cd,total_not_additive,receipt_total,895330,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7237e8b7b00d5509d68021af8fff8f1921e173b4f06ecd56482863df2000f09a,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249790,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x7237e8b7b00d5509d68021af8fff8f1921e173b4f06ecd56482863df2000f09a,total_not_additive,receipt_total,5249790,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x911ba88ba97c00ec7ed5b6daf0d05aca33dd75dadfaadebdb429db145450515a,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5249100,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x911ba88ba97c00ec7ed5b6daf0d05aca33dd75dadfaadebdb429db145450515a,total_not_additive,receipt_total,5249100,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xaf008462b0af1b718fe59a9f2a002bc5ce999f71fb46e12a2d0748d4c324be64,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,895300,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xaf008462b0af1b718fe59a9f2a002bc5ce999f71fb46e12a2d0748d4c324be64,total_not_additive,receipt_total,895300,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4621335a48b8cb8cdb567498b24fd0563f73b54ec62cc53e696a79949f2bb96c,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4889057,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x4621335a48b8cb8cdb567498b24fd0563f73b54ec62cc53e696a79949f2bb96c,total_not_additive,receipt_total,4889057,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xaeb0be3b4424b6fbb91c86addcb8ba39a5b82d658b345413cdf588403395fae9,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4657721,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xaeb0be3b4424b6fbb91c86addcb8ba39a5b82d658b345413cdf588403395fae9,total_not_additive,receipt_total,4657721,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe49452bc4e89afe25c315cb6b0cf187a2085717ad383096c880a5f017cce1730,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250720,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xe49452bc4e89afe25c315cb6b0cf187a2085717ad383096c880a5f017cce1730,total_not_additive,receipt_total,5250720,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x19f67516acbfa84d382ea13bf2cd62615853c163f4a87deff02ef3f7daafd8df,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250600,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x19f67516acbfa84d382ea13bf2cd62615853c163f4a87deff02ef3f7daafd8df,total_not_additive,receipt_total,5250600,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x533fbf3d17698f3970bccca1a13cf2d72b81282bea739b6772c1fd4e0ec5d469,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,4137680,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0x533fbf3d17698f3970bccca1a13cf2d72b81282bea739b6772c1fd4e0ec5d469,total_not_additive,receipt_total,4137680,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd8100f0da8303a65f848273c639c96816da33607ca794cc0ca9af1549368b831,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250690,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xd8100f0da8303a65f848273c639c96816da33607ca794cc0ca9af1549368b831,total_not_additive,receipt_total,5250690,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb2f291c159e288a3a4b0d93b8a3d6169b5a9313d8182401318b32508035ec8d5,exclusive_receipt_component,unattributed_receipt_total_no_opcode_claim,5250570,true,research/r2/models/outputs/resume-component-gas-02/samples.json
Osaka-component-gas-02,0xb2f291c159e288a3a4b0d93b8a3d6169b5a9313d8182401318b32508035ec8d5,total_not_additive,receipt_total,5250570,true,research/r2/models/outputs/resume-component-gas-02/samples.json
