regime,transaction,kind,component,gas,receipt_success,evidence
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,air_evaluation,2595001,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,alpha_opening_aggregates,818023,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,checkpoint_storage_deletion,26205,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,compiler_shared_or_unmapped,2795,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,constructor_hashing,0,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,constructor_storage,0,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,fri_arithmetic,129971,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,inverse_calculations,1253927,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,mmcs_hashing_paths,2823220,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,nullifier_write,0,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,ood_quotient,173184,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,other_state,81358,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,parse_canonicality,1104235,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,payout_calls,36992,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,public_statement,792581,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,row_reductions,2494596,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,transcript_challenges,0,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,standard_intrinsic,1678964,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,code_deposit,0,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,exclusive_receipt_component,reconciliation_residual,-46000,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
high_gas_measurement_control,0x18c2a6fcb36d67a2ffba9fa1a23f14593a9e40826337e28a688d62b8cb967e0d,total_not_additive,receipt_gas,13965052,True,research/r2/baseline/outputs/r2-main/local/retained-attempt-02/transaction-results.json
